suppose the dishes are really dirty happens, how will it affect HELPING the dishwasher to clean better. (A) more (B) less (C) no effect [SEP] Dirty dishes are placed in the dishwasher The dishwasher is closed The dishwasher heats water to a hotter temperature The dishwasher directs water toward the dishes through jets The dishwasher adds detergent The dirty water drains out The dishwasher sprays more water to rinse the dishes off The water drains out again The dishwasher directs warm air toward the dishes to dry them The dishes can be removed.	more
suppose I did not eat treats happens, how will it affect the pancreas working SOFTER. (A) more (B) less (C) no effect [SEP] The pancreas detects chemical changes in the stomach The pancreas creates juices that help digest food The pancreas releases the juices into the stomach Trypsin and chymotrypsin digest protein Insulin is produced to move glucose from the blood The enzymes begin producing again.	more
suppose there is a storm happens, how will it affect Your lungs are inflamed with pneumonia. (A) more (B) less (C) no effect [SEP] You breathe air in Air enters bronchial tubes Air is then split into the bronchioles of each lung Bronchioles have alveoli which are tiny air sacs Alveoli is surrounded by many small blood vessels Oxygen passes through alveoli into blood vessels Blood leaves the lungs as it travels through the body Blood carries carbon dioxide back to the lungs Carbon dioxide released when you exhale.	no effect
suppose there will be more waste happens, how will it affect LESS aluminum cans being recycled. (A) more (B) less (C) no effect [SEP] You place aluminum cans and other products into recycling bins Your town or a private company collect and transport the aluminum to a recycling facility The aluminum is sorted and cleaned at the central recycling facility The aluminum is melted down to remove coatings and inks The melted aluminum is formed into large formations called ingots The ingots are transported to another facility and rolled out to make them easier to manipulate The ingots can now be turned into new aluminum products.	more
suppose there is no oxygen to be cleared happens, how will it affect LESS or SMALLER mushrooms. (A) more (B) less (C) no effect [SEP] Spores are dispersed into the air by a mature mushroom The spores fall to the ground The spores germinate The spores begin to grow mycelium The mycelium begin to sprout a bud A new mushroom is formed.	no effect
suppose the area is experiencing heavy rains happens, how will it affect LESS or SMALLER caverns. (A) more (B) less (C) no effect [SEP] Limestone is located under the soil Rain picks up carbon dioxide as it falls to earth The rain falls on the soil over the limestone The carbon dioxide in the rain washes through the soil The carbon dioxide turns into acid The acid in the rain gets to the limestone below the soil The acid dissolves the limestone Acid continues to erode the limestone with more rain over time The eroded limestone sometimes forms caves.	less
suppose more carbon dioxide released happens, how will it affect LESS bad effects of pollution. (A) more (B) less (C) no effect [SEP] One type of air pollution is the addition of carbon dioxide gas into the air Some scientists believe that releasing too much carbon dioxide into the atmosphere is one of the causes of global warming This upsets the balance of the carbon cycle The ozone layer helps protect us from harmful rays from the sun It is getting damaged from air pollution such as methane gas from livestock and CFCs from spray cans Acid rain is created when gasses such as sulfur dioxide get high into the atmosphere The wind can blow these gasses for miles and then they get washed out of the air when it rains This rain is called acid rain and can damage forests and kill fish.	less
suppose there is more gravity happens, how will it affect there is less particles in the rivers. (A) more (B) less (C) no effect [SEP] Sediment transport is the movement of solid particles (sediment) The movement is due to a combination of gravity acting on the sediment, and/or the movement of the fluid in which the sediment is entrained Sediment transport occurs in natural systems where the particles are clastic rocks (sand, gravel, boulders, etc.), mud, or clay The fluid is air, water, or ice And the force of gravity acts to move the particles along the sloping surface on which they are resting Sediment transport due to fluid motion occurs in rivers, oceans, lakes, seas, and other bodies of water due to currents and tides Transport is also caused by glaciers as they flow 	less
suppose there is no lungs in the body happens, how will it affect lung is cleaned of all the carbon dioxide. (A) more (B) less (C) no effect [SEP] Air is taken through the mouth Enters the lungs The oxygen fills the sacs in your lungs Carbon dioxide is removed from the lungs and exhaled The oxygen is pass throughout your body.	less
suppose "The planets heat will increase" happens, how will it affect LESS global warming. (A) more (B) less (C) no effect [SEP] Suns heat enters atmosphere Green house gases enter from the earth Heat is trapped in atmosphere Different things on earth are hotter The overall planet is hotter.	less
