,prefix,lr,bsz,dev_performance,test_performance
0,tab_fact_16_100,0.5,8,0.3333333333333333,0.33047210300429186
1,tab_fact_16_100,0.4,8,0.3333333333333333,0.33047210300429186
2,tab_fact_16_100,0.3,8,0.3333333333333333,0.3304370583616854
3,tab_fact_16_100,0.2,8,0.3333333333333333,0.3304370583616854
4,tab_fact_16_100_best,0.5,8,0.3333333333333333,0.33047210300429186
5,tab_fact_16_13,0.5,8,0.3333333333333333,0.33047210300429186
6,tab_fact_16_13,0.4,8,0.3333333333333333,0.33047210300429186
7,tab_fact_16_13,0.3,8,0.3333333333333333,0.3304370583616854
8,tab_fact_16_13,0.2,8,0.3333333333333333,0.33040201005025127
9,tab_fact_16_13_best,0.5,8,0.3333333333333333,0.33047210300429186
10,tab_fact_16_21,0.5,8,0.3333333333333333,0.33047210300429186
11,tab_fact_16_21,0.4,8,0.3333333333333333,0.3304370583616854
12,tab_fact_16_21,0.3,8,0.3333333333333333,0.3304370583616854
13,tab_fact_16_21,0.2,8,0.3333333333333333,0.33040201005025127
14,tab_fact_16_21_best,0.5,8,0.3333333333333333,0.33047210300429186
15,tab_fact_16_42,0.5,8,0.3333333333333333,0.33047210300429186
16,tab_fact_16_42,0.4,8,0.3333333333333333,0.33047210300429186
17,tab_fact_16_42,0.3,8,0.3333333333333333,0.33047210300429186
18,tab_fact_16_42,0.2,8,0.3333333333333333,0.3304370583616854
19,tab_fact_16_42_best,0.5,8,0.3333333333333333,0.33047210300429186
20,tab_fact_16_87,0.5,8,0.5134502923976608,0.3364872604707997
21,tab_fact_16_87,0.4,8,0.5933528836754642,0.34869948823267394
22,tab_fact_16_87,0.3,8,0.5076923076923077,0.3653566649445401
23,tab_fact_16_87,0.2,8,0.5307917888563051,0.4985104429377353
24,tab_fact_16_87_best,0.4,8,0.5933528836754642,0.34869948823267394
