Who was the biggest puppy?(A)not enough information(B)Spike(C)Cleveland(D)Lilo [SEP] The hardest thing was having to give up my three beautiful puppies due to my situation, the environment, and the people in that environment. I've mentioned this in another question. (Lilo, my best friend) (Cleveland, the biggest of the litter, he was chill like me) (Spike, the fluffiest, he was as fluffy as a cat, but clumsy to) What I did for these puppies was out of this world love. I never loved anything more in this world than these three right here. I raised them from birth to almost 11 weeks. While my mom wanted money, selling the others to anyone.(there was 11 in the litter) I cared for their safety and happiness and quality of life. They were my everything when I had nothing. I gave them away to a animal charity organization for free. My mom bitched at me for not getting money for them. At this time I was in severe depression, severe poverty, no chance of a job due to location, and wearing dirty clothes for months in her basement. I love animals to death, I love animals more than I love humans(but I'm no PETA activist). I loved these puppies, what I did was out of complete love and care for them and was seriously the hardest thing I have ever done in my entire life. It gets me very emotional thinking about this, I wish I was in a better position to give them a happy life. The black puppy, Lilo was my upmost favorite. She had the whine of a angel. She used it to always get my attention to give her more love. She always wanted to sleep with me every night and be with me every second of the day. Not a day passes that I hope they are getting love from a family in a great environment. I really want to get to see Lilo again. But of course the dog charity people changed their names. But she will also be Lilo to me♥️	Cleveland
What emotion was the author likely feeling afterwards?(A)Joy.(B)Happiness.(C)Frustration.(D)not enough information [SEP] Back in middle school, at least I think it was, I had art class. I didn’t particularly love it but it was interesting enough at the least to hold my attention. We got to class and the teacher pulled up a list of instructions on the projector. She had each of us follow the instructions and she gave us 20 minutes to complete all of them. It may even have been a bit of a race too, to see who finished it first. This becomes a lot more evident in a second. I can’t recall the exact details of the instructions, except that clearly it had to do with art such as having to draw a bunch of things. Anyways, we all went one by one down the instructions getting increasing nervous as to try to be the first one to finish. The class goes quiet while we work. Then I get to the last instruction which reads something along the lines of: “Step 15: Skip steps 1–14 and put your pencil down.” You gotta be freaking kidding me. We’re all so confused and mad at ourselves for not reading the whole of the instructions first. She turned this into a lesson for how we need to learn to read all the instructions first and then start, which was pretty clever. She got us! I remember this vividly to this day. But I look back now on this “prank” and I realize that she was kind of…wrong. Sure if the instructions are short like 15 steps it might be good to glance through before you start. But what about a whole load of instructions? Who the hell is going to read through the instructions for how to build their Death Star LEGO set before even starting to build it. Just a waste of time really. Note: I have never built a Death Star LEGO set.	Frustration.
Where did the pastor sit?(A)in his usual place on the podium(B)in the first pew(C)on the dias steps(D)not enough information [SEP] The pews were packed at First Baptist Church, Coreyville. As part-time music minister of the church, Greg Tenorly sat in his usual place on the podium, behind and slightly to the left of the pastor. He wondered why attendance was up. It was a perfect day--seventy degrees, sunny. That had to be part of the reason. And the sermon title was 'Forgiveness Fighters.' People would much rather hear a sermon about forgiveness than one about Hell. Everybody wanted to be forgiven. But when it came to forgiving others--many people fight it. The pastor said these folks were the Forgiveness Fighters. He read a scripture passage. Then came Peter to him, and said, Lord, how oft shall my brother sin against me, and I forgive him? till seven times? Jesus saith unto him, I say not unto thee, Until seven times: but, Until seventy times seven. When Greg heard these verses, which he knew by memory, it was like a slap in the face. How many times had he already forgiven his father? But he knew that 'seventy times seven' did not mean literally 490 times. The number 'seven' in the Bible symbolized completeness. It meant forgiving an unlimited number of times. But how could Greg ever forgive his father for killing his mother? Maybe if Greg had been there it wouldn't have happened. But he had moved out of the house during his first semester at Lamar University--even though it was only forty minutes away, in Beaumont. A fellow music major had been more than happy to let Greg share the little rent house and the expenses. Ralph Tenorly had sent his wife to the grocery store for more chips and dip. The big game was already starting, and there were no snacks in the house. But on her way back home, a pickup truck blew through a stop sign, crashing into the driver's side of the car. Barbara was killed instantly.	in his usual place on the podium
What city does the author say has a slower feel?(A)Boston(B)New York(C)not enough information(D)Mars [SEP] The city was gray but the buildings contrasted with dirt red. The morning settled my nerves a bit more and before long the train pulled into the station. Boston had a slower feel, much slower than New York. The air was cool and peppered with moisture. I knew I was close to the ocean. Vision blurry, I wobbled out of the train depot and thought about the fact that I had never really done anything crazy in my life. The colors meant something here. Green was the color of plants but it was also the color of money. Plants were good but money was bad. I didn't know what green meant. Blue and red were clear though. Blue was the color of ocean and sky, both good things. Red was the color of Mars and it was manly but mars meant aliens and aliens were bad so red was bad. This is how I navigated. I followed the colors. I was lost in a daze of exhaustion and moved my feet slowly. They were dead and raw with pain and blisters, and I shuffled out into the city. My eyes darted from color to color, sign to sign, connection to connection. I floated like a ghost and thought about crying. There were few people out so I found a relative ease in that but my mind still jumped around reckless. I needed to find Kim. I saw a silent pay phone with a dangling phonebook and headed towards it until I remembered that phone books don't normally list cell phones. Kim wasn't the type of girl to list herself in the phonebook either. I had no leads but I knew I could go to a library and maybe find out her number if she had listed it on Facebook, so I kept walking. Stopping at benches, I would rest until I could muster more energy.	Boston
What department was he working in(A)store room(B)returns customer(C)not enough information(D)cashier [SEP] He had apparently spaced out for a second or two. When he came to, a large, annoyed woman was leaning in toward him. "Mister? Mister, are you even listening to me?" He looked at the receding rows of fluorescent lights on the struts of the cavernous ceiling, the gleaming linoleum floors, the pallets of sale-priced plastic coolers and Special K and motor oil, and then he looked at the rack of merchandise at his back and understood that he was in a Wal-Mart, behind the returns counter. He heard his own voice saying, as if by reflex, "Do you have your receipt?" * At the first opportunity, he locked himself in a bathroom stall and dug out his wallet. His driver's license showed the right name, birthdate, and photo, but it had been issued by the State of North Carolina, and it listed an address he'd never heard of. He scrubbed his face at the sink. It was him in the mirror, a tanned and healthy 56, hair mostly gray but still all there. He felt groggy, as if he'd woken prematurely. It was only the numbness, he thought, that kept the panic at bay. If he didn't push, he found he knew the answers to some questions. He was due to clock out in an hour. When he left the parking lot he would go under the highway, turn left, and merge. * He found his way to a battered white Toyota pickup in the employee section. The key in his pocket started the engine. He forced himself not to think too hard as he drove, taking the turns that seemed to have a certain inevitability. He wound up on a dirt road near someplace called Pittsboro, in front of a small brick house surrounded by high yellow grass, pines, and live oaks.	returns customer
Mrs D believes that(A)not enough information(B)my parents did not have a certain amount of premarital hanky-panky.(C)my parents had a certain amount of postmarital hanky-panky.(D)my parents had a certain amount of premarital hanky-panky. [SEP] When she's in the mood to push my buttons, my significant other, the delightful and charming Ms. D, frequently alludes to the questionable timeline concerning my birth date. She derives much mirth from the fact that I was born something less than nine or ten months after my parents wed and hints that this indicates a certain amount of premarital hanky-panky. Standing on my dignity ('cause it's higher than the coffee table), my reply is that I have it on good authority that I owe my early entry into the world to Tabusintac Hill. Said hill was once considered to be an abomination of the first water. The Tabusintac, like all hills, had an up and a down. In this case, the up and down were distinguished from each other by a sharp curve at the bottom. The main North/South New Brunswick highway slavishly followed the hill's contours. If you were heading north, the road led you into a ravine and you were faced with a steep uphill incline that, in winter presented a challenge to at least half the vehicles trying to climb it. In true snow country fashion, steep, icy hills were conquered by getting a running start, building up a lot of speed and praying that Mr. Newton's rules concerning inertia would work in your favour. Headed south, the problem became keeping your car under control so that you didn't go shooting into the trees when the road curved to the left. My parents were taking a trip to the Miramachi in December of '56 and were driving a Pontiac borrowed from one of my father's friends. My mother was pregnant with a bundle of bad attitude and misery that would turn out to be me. I assume that my father was driving with that mix of panache and insouciance that my mother tended to describe as reckless behaviour. In any case, as he rounded the corner at the top of the hill, the road was apparently free of snow and ice and there was no reason to slowdown. Until the moose stepped out onto the road just ahead of them.	my parents had a certain amount of premarital hanky-panky.
What did the sailors do when the landlady showed up to parties?(A)They wanted no part of that.(B)They let her listen to them talking to girls.(C)They let her listen to them talking on the phone.(D)not enough information [SEP] I've had two. Both happened in Newport RI when I was in the US Navy. First, I lived in a cottage that was in an old motel. It had a cottage in front where the landlady lived and there were ten little cottages in a half-moon configuration around it. Ours was a party place and we didn't have a phone. This was in the early 1970's. The landlady was in her 50's I'd guess. The only phone was a pay-phone outside her cottage and it was o party line with her phone. When we used it, she would try to listen, especially if we were talking to a girl. We could tell and sometimes we'd ask he to hang up, but other times we'd talk about sexy stuff and let her listen. We could hear her breathing heavy when we did. When we'd be parting, she'd come to the door wearing sexy clothes that were completely inappropriate and want to be invited in. Though we were a bunch of horny sailors, no one wanted any part of that. We never let her come in. I got married and moved into an apartment that was three rooms in a huge old house. They closed that Navy base and all of the sailors were transferred elsewhere. There were bumper-stickers that said, "Will the last sailor to leave, please turn out the lights." In those days, Newport was a small town that leached off of sailors. My landlord said that when my wife and I were completely out and it was completely clean, he'd refund my deposit. We left the apartment immaculately clean and he wouldn't refund my deposit. That was nearly 50 years ago and it still pisses me off.	They wanted no part of that.
After the night of drinking:(A)He went to the local bar(B)His girlfriend was gone(C)not enough information(D)He played pool [SEP] This was 20 years ago, maybe. My girlfriend (at the time) and I were planning to go on a day trip on a Saturday, and so the Friday night before, we decided to celebrate our mini vacation by having a few drinks at a local bar. It was a known hangout for bikers, and had a reputation of being a rowdy place, but I was on good terms with a few of the regulars, and felt safe enough. As the night wore on, I started getting out of control, and didn’t even realize it. I loved my girlfriend deeply, and had no desire to be with anyone else, but that night I was most definitely not myself. I was told that I openly flirted with the barmaid in front of my girlfriend, bet and lost on the pool table several times, and tried to start fights with some of the patrons, as I strongly suspected that someone had slipped something into my drink. At the time, I was a seasoned drinker, and the amount of alcohol I had consumed that night was pretty minimal in comparison, so naturally I was convinced that someone was messing with me. To this day I’m still not sure if my drinks were spiked, or it was just one of those nights. I do know that I hadn’t eaten prior to that, so I would tend to choose the latter culprit, even though it pained me to admit it. I woke up the next afternoon in my own bed, with no memory of the trip home, a screaming hangover headache, and no girlfriend. She eventually forgave me, and we were together off and on for a few more years before we grew apart. I haven’t set foot in that bar since, so I have no idea if I’m barred, or how the people there felt about me. I hope they’ve moved on, but I’m still too scared to find out. It’s an experience I never want to repeat, even though I didn’t actually experience anything. :/	His girlfriend was gone
How long did the girl watch the CSI episode for?(A)The episode lasted for almost an hour.(B)The episode lasted for an hour.(C)not enough information(D)The episode was probably 45 minutes long. [SEP] When I was 7, I played this computer game where you were “babysitting” and you had to make sure everything was safe for the kids. One of the tasks was that you were supposed to make sure the windows were closed. Well, one game I forgot to close the windows, and these super creepy, red eyes popped in the window like they were looking in at the kids. That literally has made me paranoid about people looking through my windows ever since. When I was 10, I watched an episode of CSI where some guy had a foot fetish and painted his victims toenails before murdering them. Now, something about red toenails just creep me out. I’ve never been able to shake that episode. When I was 11, a girl in my class told me that she had played the game “Bloody Mary” in her bathroom and explained to me what it was. Ever since then, I literally cannot be in a dark bathroom, and if something happens like the power goes out or something, I instantly close my eyes and get the hell outta there as fast as I can. When I was 15, my boyfriend wanted to take me to “see his grandpa’s farm”. I legit thought he was taking me to meet his grandpa. Well, turns out, he was just wanted to get me in the middle of nowhere so he could take advantage of me. After he had raped me, I felt like I was smaller than an ant. I felt absolutely trashed. I had always planned on being a virgin until I got married. But he took that from me. On the way back home, we drove over this bridge. I remember driving over this bridge thinking that I was totally worthless. Now, almost 10 years later, every time I drive over that bridge, I get horrible flashbacks and avoid it at all cost.	The episode was probably 45 minutes long.
What does Cha think about the US policy reversal on Iran?(A)he thinks positively(B)not enough information(C)he thinks negatively(D)he doesn't think it will affect them either way [SEP] SEOUL, SOUTH KOREA — U.S. President Donald Trump’s decision to withdraw from the Iran nuclear agreement is not expected to derail diplomatic momentum to reach a deal to end North Korea’s nuclear weapons program, but it could complicate the negotiation process, analysts say. Trump on Tuesday announced that the United States is ending its participation in the 2015 Joint Comprehensive Plan of Action (JCPOA) that lifted sanctions on Iran in exchange for Tehran limiting its nuclear program, and would re-impose U.S. economic sanctions on Iran. The agreement was negotiated by the administration of Trump’s predecessor, President Barack Obama, and involved five other world powers; Great Britain, France, Germany, China and Russia. Trump’s National Security Adviser John Bolton said the U.S. decision to re-impose sanctions on Iran will set a higher standard for North Korea nuclear talks by sending, “a very clear signal that the United States will not accept inadequate deals.” The U.S. policy reversal on Iran should not seriously impede diplomatic progress underway with North Korea, said Victor Cha, a noted Korea scholar with the Center for Strategic and International Studies in Washington. “In terms of how the North Koreans would take it, I don’t think they’d take it one way or the other. I don’t think they’d see it as negative or positive because they think they’re different from anybody else anyway. They think they’re a very special case,” Cha said at a CSIS conference this week. While the Iran deal limited that country’s efforts to develop a nuclear bomb, North Korea already possesses 20 to 60 nuclear warheads, according assessments by the U.S. Central Intelligence Agency and the Defense Intelligence Agency, and between 40 to 100 nuclear development facilities, according a report from the RAND Corporation security research organization. But apprehension over whether future U.S. presidents would uphold a nuclear deal reached by Trump could reinforce the North Korean demand for early concessions. John Delury, a North Korea analyst with Yonsei University in Seoul, said on Twitter, “I don’t think this is insurmountable but it adds yet another layer of difficulty.” In some ways Pyongyang may be reassured that a deal reached with the Trump administration would likely be supported by the next administration to follow.	he doesn't think it will affect them either way
