sentence 1: A soccer ball is not rolling into a goal net [SEP] sentence 2: A soccer ball is rolling into a goal net	contradiction
sentence 1: A child in a green and white sports uniform is resting on the grass [SEP] sentence 2: A child in a green and white sports uniform is running over the grass	contradiction
sentence 1: There is no kid playing guitar [SEP] sentence 2: A boy is playing a guitar	contradiction
sentence 1: The parrot is talking into the microphone [SEP] sentence 2: There is no parrot speaking	contradiction
sentence 1: The dog is snapping at some droplets of water [SEP] sentence 2: The dog isn't snapping at some droplets of water	contradiction
sentence 1: Two women are wearing bikinis and are walking on the sand [SEP] sentence 2: There are no women wearing bikinis on the sandy beach	contradiction
sentence 1: There are no dogs playing in the snow [SEP] sentence 2: A brown dog and a gray dog are playing in the snow	contradiction
sentence 1: A surfer is falling off the wave [SEP] sentence 2: A surfer is riding the wave	contradiction
sentence 1: There is no brown duck with a green head flapping its wings in the water [SEP] sentence 2: A brown duck with a green head is flapping its wings in the water	contradiction
sentence 1: There is no boy filling a pitcher with water [SEP] sentence 2: A boy is filling a pitcher with water	contradiction
sentence 1: A person is standing in a vast field of glacial ice [SEP] sentence 2: There is no person standing in a vast field of glacial ice	contradiction
sentence 1: A dog, which is brown, and a black one are running in the grass [SEP] sentence 2: There is no dog running in the grass	contradiction
sentence 1: There is no panda climbing [SEP] sentence 2: A panda is climbing	contradiction
sentence 1: The child is silent [SEP] sentence 2: A boy is saying a word	contradiction
sentence 1: A woman is not slicing carrots [SEP] sentence 2: A woman is slicing carrots	contradiction
sentence 1: A panda bear is eating some bamboo [SEP] sentence 2: The panda is not eating bamboo	contradiction
sentence 1: The young girl is blowing a bubble that is huge [SEP] sentence 2: The young girl is blowing a bubble that is very small	contradiction
sentence 1: The runners are racing around a track [SEP] sentence 2: Runners are not taking part in the race	contradiction
sentence 1: An oriental man and two women are facing a camera [SEP] sentence 2: There is no group of people standing together and looking at the camera	contradiction
sentence 1: There is no man reading the email [SEP] sentence 2: A man is reading the email	contradiction
sentence 1: A guy is mowing the lawn [SEP] sentence 2: There is no guy mowing the lawn	contradiction
sentence 1: A brown dog and a black dog are playing in the sand [SEP] sentence 2: There is no brown dog and black dog playing in the sand	contradiction
sentence 1: A man is recklessly riding a horse [SEP] sentence 2: There is no man recklessly riding a horse	contradiction
sentence 1: A black bird is taking flight from a dead tree [SEP] sentence 2: The black bird is sitting in a leafless tree	contradiction
sentence 1: The girl is using an eye pencil on her eyelid [SEP] sentence 2: The girl is not using an eye pencil on her eyelid	contradiction
sentence 1: The monkey isn't practicing martial arts [SEP] sentence 2: The monkey is practicing martial arts	contradiction
sentence 1: A woman is cutting meat [SEP] sentence 2: A woman is not cutting meat	contradiction
sentence 1: The man in a grey t-shirt is sitting on a rock in front of the waterfall [SEP] sentence 2: There is no man in a grey t-shirt sitting on a rock in front of the waterfall	contradiction
sentence 1: There is no dog playing with a red ball [SEP] sentence 2: Two daschunds are playing with a red ball	contradiction
sentence 1: A guy is mowing the lawn [SEP] sentence 2: There is no man mowing grass	contradiction
sentence 1: A man is participating in a bmx race [SEP] sentence 2: A man is not participating in a bmx race	contradiction
sentence 1: The panda bear is lying on the logs [SEP] sentence 2: A cute panda is not lying down	contradiction
sentence 1: A dog is playing on the green grass [SEP] sentence 2: A brown and white cat is playing on the grass	neutral
sentence 1: A child is missing a baseball [SEP] sentence 2: A family is watching a little boy who is hitting a baseball	neutral
sentence 1: Five children are standing in a wooden hut [SEP] sentence 2: Five kids are standing close together and one kid has a gun	neutral
sentence 1: A big brown and white spotted dog is lying on a jacket on the street [SEP] sentence 2: A big brown and white spotted dog is lying on a cloth on the street	neutral
sentence 1: A dog is jumping in the air to catch a red ball [SEP] sentence 2: A dog is near the red ball in the air	neutral
sentence 1: A man is performing tricks with a soccer ball [SEP] sentence 2: A man is running away from the soccer ball	neutral
sentence 1: Five adults are sitting on stone steps [SEP] sentence 2: People is standing against a wall	neutral
sentence 1: A man is mixing the content of a bowl [SEP] sentence 2: A woman is mixing the content of a bowl	neutral
sentence 1: A man is sitting on a train and resting his hand against his face [SEP] sentence 2: A man is standing on a train and resting his hand on his lap	neutral
sentence 1: A man is climbing a rope [SEP] sentence 2: The man is not climbing up a rope	neutral
sentence 1: A dog is running on the road [SEP] sentence 2: A man is running on the road	neutral
sentence 1: A black dog in the snow is jumping onto the ground and missing a stick [SEP] sentence 2: A black dog in the snow is jumping off the ground and catching a stick	neutral
sentence 1: The woman is holding a whole tomato [SEP] sentence 2: The lady is slicing a tomato	neutral
