,task,entry,dev_performance,test_performance
42,break-QDMR,break-QDMR_32_21,0.0625,0.0243556701030927
43,break-QDMR,break-QDMR_32_42,0.09375,0.0237113402061855
44,break-QDMR,mean,0.078125,0.0253543814432989
45,break-QDMR,std,0.034938562148434216,0.0024877726678180427
46,,,,
47,crawl_domain,crawl_domain_32_100,0.8125,0.6185355862775218
48,crawl_domain,crawl_domain_32_13,0.71875,0.5913978494623656
49,crawl_domain,crawl_domain_32_21,0.65625,0.6057347670250897
50,crawl_domain,crawl_domain_32_42,0.75,0.5985663082437276
51,crawl_domain,crawl_domain_32_87,0.71875,0.6088069636456733
52,crawl_domain,mean,0.73125,0.6046082949308756
53,crawl_domain,std,0.05077524002897475,0.00920748255729198
54,,,,
55,ethos-disability,ethos-disability_16_100,0.8745098039215686,0.6834719334719335
56,ethos-disability,ethos-disability_16_13,0.9375,0.8141025641025641
57,ethos-disability,ethos-disability_16_21,0.8435972629521017,0.5870253164556962
58,ethos-disability,ethos-disability_16_42,0.875,0.7448680351906158
59,ethos-disability,ethos-disability_16_87,0.8435972629521017,0.5741258741258741
60,ethos-disability,mean,0.8748408659651543,0.6807187446693368
61,ethos-disability,std,0.034288853763836925,0.09171090813058388
62,,,,
63,ethos-sexual_orientation,ethos-sexual_orientation_16_100,0.746031746031746,0.5190149103702463
64,ethos-sexual_orientation,ethos-sexual_orientation_16_13,0.8117647058823529,0.7588813303099018
65,ethos-sexual_orientation,ethos-sexual_orientation_16_21,0.8125,0.422865208186309
66,ethos-sexual_orientation,ethos-sexual_orientation_16_42,0.6190476190476191,0.4115942028985507
67,ethos-sexual_orientation,ethos-sexual_orientation_16_87,0.8117647058823529,0.5779850746268657
68,ethos-sexual_orientation,mean,0.7602217553688142,0.5380681452783747
69,ethos-sexual_orientation,std,0.0750704462328842,0.1264770528661841
70,,,,
71,freebase_qa,freebase_qa_32_100,0.03125,0.0052578868302453
72,freebase_qa,freebase_qa_32_13,0.03125,0.0040060090135202
73,freebase_qa,freebase_qa_32_21,0.0,0.0052578868302453
74,freebase_qa,freebase_qa_32_42,0.0,0.0065097646469704
75,freebase_qa,freebase_qa_32_87,0.0,0.0085127691537305
76,freebase_qa,mean,0.0125,0.00590886329494234
77,freebase_qa,std,0.015309310892394864,0.001523798102624225
78,,,,
79,glue-cola,glue-cola_16_100,0.4383570037596047,0.0965542191230321
80,glue-cola,glue-cola_16_13,0.3131121455425747,0.0481655539145085
81,glue-cola,glue-cola_16_21,0.3202563076101742,0.0728734554306658
82,glue-cola,glue-cola_16_42,0.3216337604513384,0.0947115804256781
83,glue-cola,glue-cola_16_87,0.4453993340830444,0.0408483338240842
84,glue-cola,mean,0.3677517102893473,0.07063062854359373
85,glue-cola,std,0.06063401942055853,0.023015732538301168
86,,,,
87,glue-qnli,glue-qnli_16_100,0.78125,0.5229727256086399
88,glue-qnli,mean,0.78125,0.5229727256086399
89,glue-qnli,std,0.0,0.0
90,,,,
91,hatexplain,hatexplain_16_100,0.4342676009342676,0.0830048382569762
92,hatexplain,hatexplain_16_13,0.6328671328671328,0.1865305286765759
93,hatexplain,hatexplain_16_21,0.4784075573549257,0.425730584563994
94,hatexplain,mean,0.5151807637187753,0.2317553171658487
95,hatexplain,std,0.08514554226224254,0.14352513233077607
96,,,,
97,quoref,quoref_32_100,0.40625,0.2610856230893452
98,quoref,quoref_32_13,0.4687499999999999,0.2772618062940644
99,quoref,quoref_32_21,0.4947916666666666,0.2635619756587498
100,quoref,quoref_32_42,0.2989583333333333,0.2847722767077605
101,quoref,quoref_32_87,0.5145833333333334,0.3646982945370042
102,quoref,mean,0.43666666666666665,0.2902759952573848
103,quoref,std,0.07793281918136642,0.03822055816634981
104,,,,
105,race-high,race-high_32_100,0.3125,0.1886409736308316
106,race-high,race-high_32_13,0.40625,0.2474645030425963
107,race-high,race-high_32_21,0.40625,0.266589394378441
108,race-high,race-high_32_42,0.375,0.2274702984642132
109,race-high,race-high_32_87,0.40625,0.226890756302521
110,race-high,mean,0.38125,0.2314111851637206
111,race-high,std,0.03644344934278313,0.025924780724667508
112,,,,
113,samsum,samsum_32_100,0.4232177612021667,0.3642213348881022
114,samsum,samsum_32_13,0.4311127506441171,0.3310160833450372
115,samsum,samsum_32_21,0.3884878772210636,0.3674660155826605
116,samsum,samsum_32_42,0.3760957900923695,0.3781252703787285
117,samsum,samsum_32_87,0.4356002171162711,0.361399344491644
118,samsum,mean,0.41090287925519764,0.3604456097372345
119,samsum,std,0.02401674202937511,0.015767810454838594
120,,,,
121,superglue-rte,superglue-rte_16_100,0.8125,0.4909747292418772
122,superglue-rte,superglue-rte_16_13,0.75,0.5126353790613718
123,superglue-rte,superglue-rte_16_21,0.625,0.4801444043321299
124,superglue-rte,superglue-rte_16_42,0.625,0.4981949458483754
125,superglue-rte,superglue-rte_16_87,0.71875,0.5234657039711191
126,superglue-rte,mean,0.70625,0.5010830324909746
127,superglue-rte,std,0.07288689868556626,0.015384314622861044
128,,,,
129,tweet_eval-irony,tweet_eval-irony_16_100,0.4868686868686868,0.5161661753868828
130,tweet_eval-irony,tweet_eval-irony_16_13,0.5607843137254902,0.3334479323896964
131,tweet_eval-irony,tweet_eval-irony_16_21,0.7184750733137829,0.5379492953781735
132,tweet_eval-irony,tweet_eval-irony_16_42,0.625,0.3251034910233989
133,tweet_eval-irony,tweet_eval-irony_16_87,0.6559139784946237,0.532011000916743
134,tweet_eval-irony,mean,0.6094084104805167,0.44893557901897896
135,tweet_eval-irony,std,0.07960111696421102,0.09799663571048321
136,,,,
