,task,entry,dev_performance,test_performance
0,ai2_arc,ai2_arc_32_100,0.3125,0.1872909698996655
1,ai2_arc,ai2_arc_32_13,0.40625,0.2441471571906354
2,ai2_arc,ai2_arc_32_21,0.40625,0.2474916387959866
3,ai2_arc,ai2_arc_32_42,0.40625,0.2207357859531772
4,ai2_arc,ai2_arc_32_87,0.3125,0.2140468227424749
5,ai2_arc,mean,0.36875,0.22274247491638793
6,ai2_arc,std,0.04592793267718459,0.02194143072489194
7,,,,
8,codah,codah_32_100,0.3061224489795918,0.161248654467169
9,codah,codah_32_13,0.2307692307692307,0.1208289427467509
10,codah,codah_32_21,0.2857142857142857,0.1472868217054263
11,codah,codah_32_42,0.1851851851851851,0.1430555555555555
12,codah,codah_32_87,0.3333333333333333,0.1724262059035277
13,codah,mean,0.26822489679632533,0.14896923607568588
14,codah,std,0.05344105597103273,0.017496809958294127
15,,,,
16,cosmos_qa,cosmos_qa_32_100,0.4375,0.248
17,cosmos_qa,cosmos_qa_32_13,0.40625,0.175
18,cosmos_qa,cosmos_qa_32_21,0.375,0.28
19,cosmos_qa,cosmos_qa_32_42,0.46875,0.251
20,cosmos_qa,cosmos_qa_32_87,0.375,0.283
21,cosmos_qa,mean,0.4125,0.2474
22,cosmos_qa,std,0.036443449342783124,0.03894919768108196
23,,,,
24,dream,dream_32_100,0.40625,0.294
25,dream,dream_32_13,0.4375,0.265
26,dream,dream_32_21,0.375,0.307
27,dream,dream_32_42,0.4375,0.355
28,dream,dream_32_87,0.46875,0.294
29,dream,mean,0.425,0.303
30,dream,std,0.03186887195995491,0.029414282245195097
31,,,,
32,hellaswag,hellaswag_32_100,0.40625,0.303
33,hellaswag,hellaswag_32_13,0.4375,0.255
34,hellaswag,hellaswag_32_21,0.40625,0.249
35,hellaswag,hellaswag_32_42,0.46875,0.251
36,hellaswag,hellaswag_32_87,0.40625,0.238
37,hellaswag,mean,0.425,0.2592
38,hellaswag,std,0.025,0.022613270440164108
39,,,,
40,openbookqa,openbookqa_32_100,0.4375,0.26
41,openbookqa,openbookqa_32_13,0.40625,0.202
42,openbookqa,openbookqa_32_21,0.34375,0.302
43,openbookqa,openbookqa_32_42,0.40625,0.244
44,openbookqa,openbookqa_32_87,0.5,0.302
45,openbookqa,mean,0.41875,0.262
46,openbookqa,std,0.05077524002897475,0.03775711853412545
47,,,,
48,qasc,qasc_32_100,0.21875,0.1295896328293736
49,qasc,qasc_32_13,0.25,0.1058315334773218
50,qasc,qasc_32_21,0.34375,0.091792656587473
51,qasc,qasc_32_42,0.21875,0.1263498920086393
52,qasc,qasc_32_87,0.25,0.0809935205183585
53,qasc,mean,0.25625,0.10691144708423324
54,qasc,std,0.045927932677184584,0.018940096128201946
55,,,,
56,quail,quail_32_100,0.3125,0.229
57,quail,quail_32_13,0.375,0.268
58,quail,quail_32_21,0.28125,0.244
59,quail,quail_32_42,0.34375,0.223
60,quail,quail_32_87,0.5,0.308
61,quail,mean,0.3625,0.2544
62,quail,std,0.07551903733496608,0.030974828490243494
63,,,,
64,quarel,quarel_32_100,0.5625,0.39568345323741
65,quarel,quarel_32_13,0.46875,0.4460431654676259
66,quarel,quarel_32_21,0.5625,0.4064748201438849
67,quarel,quarel_32_42,0.5625,0.3920863309352518
68,quarel,quarel_32_87,0.59375,0.4244604316546763
69,quarel,mean,0.55,0.4129496402877697
70,quarel,std,0.04238956239453293,0.020015003947113044
71,,,,
72,quartz-no_knowledge,quartz-no_knowledge_32_100,0.59375,0.4479166666666667
73,quartz-no_knowledge,quartz-no_knowledge_32_13,0.65625,0.484375
74,quartz-no_knowledge,quartz-no_knowledge_32_21,0.6875,0.4869791666666667
75,quartz-no_knowledge,quartz-no_knowledge_32_42,0.6875,0.4557291666666667
76,quartz-no_knowledge,quartz-no_knowledge_32_87,0.65625,0.4713541666666667
77,quartz-no_knowledge,mean,0.65625,0.4692708333333334
78,quartz-no_knowledge,std,0.03423265984407288,0.01539765156155675
79,,,,
80,quartz-with_knowledge,quartz-with_knowledge_32_100,0.625,0.4583333333333333
81,quartz-with_knowledge,quartz-with_knowledge_32_13,0.625,0.4661458333333333
82,quartz-with_knowledge,quartz-with_knowledge_32_21,0.53125,0.4557291666666667
83,quartz-with_knowledge,quartz-with_knowledge_32_42,0.65625,0.4973958333333333
84,quartz-with_knowledge,quartz-with_knowledge_32_87,0.65625,0.4739583333333333
85,quartz-with_knowledge,mean,0.61875,0.4703125
86,quartz-with_knowledge,std,0.045927932677184584,0.014968862357499902
87,,,,
88,sciq,sciq_32_100,0.875,0.7891770011273957
89,sciq,sciq_32_13,0.84375,0.7767756482525366
90,sciq,sciq_32_21,0.90625,0.7666290868094702
91,sciq,sciq_32_42,0.84375,0.8083427282976324
92,sciq,sciq_32_87,0.96875,0.8500563697857948
93,sciq,mean,0.8875,0.798196166854566
94,sciq,std,0.046770717334674264,0.029424812207909466
95,,,,
96,superglue-copa,superglue-copa_32_100,0.5625,0.45
97,superglue-copa,superglue-copa_32_13,0.6875,0.5
98,superglue-copa,superglue-copa_32_21,0.6875,0.53
99,superglue-copa,superglue-copa_32_42,0.59375,0.46
100,superglue-copa,superglue-copa_32_87,0.65625,0.52
101,superglue-copa,mean,0.6375,0.492
102,superglue-copa,std,0.05077524002897475,0.03187475490101846
103,,,,
104,swag,swag_32_100,0.4375,0.254
105,swag,swag_32_13,0.4375,0.276
106,swag,swag_32_21,0.4375,0.251
107,swag,swag_32_42,0.40625,0.302
