summarize: Danny,  Listed below are some statistics that we keep track of relative to our IDD business. The growth of this business is attributable to the great mix and number of people that we have in the Storage group under Sue's direction. We feel that a big reason for our success is the great team that we have built and we have gone to great lengths to insure that we have the right mix of people in the group. This is why were so excited to see that Morgan was interested in coming back to the group. Not only does this get our staffing back to the level that it needs to be, but Morgan has proven that he is highly effective in the group. If the situation with Morgan doesn't work out then I feel the need to continue looking for the "right" person to replace Theresa. This approach is also the approach for the Pricing and Structuring group under Jo's leadership (i.e. insuring the right mix and number of people). We have been looking to replace Jeff Nielsen with the right person and feel that the security of our business requires another person on the Pricing Desk. I wanted to bring both of these jobs to your attention given the staffing questions that we had today. STORAGE STATISTICS: 		Transactions (Bcf)		Annual Revenue ($millions) 1997			  49				$  5.5 1998			  39				$  6.7		 1999			  40				$  6.7 2000			  85				$10.7 2001			119				$21.2 	Storage Business
summarize: Doug,  This note is just to confirm my voicemail message this morning  indicating  that the charges for the Fuel Oil sample check for vanadium should be charged  to Co# 0413, RC # 106230. According to the spec sheet I have, the ASTM  method for vanadium is D3605 and the units of measurement are ppm (wt). Again, I appreciate your patience in this frustrating issue. Charlie 	Fuel Oil Sample
summarize: 1. Just wanted to let you know that not every Californian agrees with our   Attorney General. 2. Read with interest a Dow Jones story regarding about a 4 page proposal   Enron gave to Speaker Hertzberg allowing large commercial customers. 3. Would love to see that proposal. 4. Thanks. 	California
summarize: Marie,     What is the threshold for an eligible contract participant for an entity? Is it $5MM? I have a New Zealand counterparty who would like to delete the eligible contract participant rep.     All here is pretty spooky - we are just waiting for the hammer to drop! 	Eligible Contract Participant
summarize: The following reports have been waiting for your approval for more than 4 days. Please review. Owner: Beth W Apollo Report Name: General Expenses - Sept & Oct Days In Mgr. Queue: 9  Owner: Kevin G Sweeney Report Name: 11/09/2001 Days In Mgr. Queue: 9 	Expense Reports Awaiting Your Approval
summarize: During the weekend of October 6 and 7, 2001 the Enterprise Storage Team will be migrating all production users off the current hardware (Solar) that houses their home and application directories (no production databases are affected, but client software will be) to new hardware. This migration requires a total system outage of approximately 6 hours. The outage will occur Saturday night - beginning at 7:00 PM and will last until Sunday morning at 1:00 AM. All users will need to be logged off during this time period. In order to validate the migration, production users need to test access to their home directories and applications on Sunday, October 7, 2001. If you do you experience any difficulties after the migration with access to home directories or applications, please call the resolution center at 713 853-1411. The resolution center will notify the appropriate resources. The following attachment is a list of the mount points affected. Bob Ambrocik Enterprise Storage Team EB 3429F x5-4577 bob.ambrocik@enron.com 	Solar Migration - Third Notice - Time Change!!!!!
summarize: Patrick,   The attached file contains the base and spot purchases by zone on HPL  for  September 2000. Let me know if you have any questions. D 	September 2000 Supply
summarize: Pete,  I'm getting comments that people are having trouble opening the ABB docs. Please send the docs directly to:  david.onunscheck@us.abb.com and michael.o. sandridge@us.abb.com, and fred.mitro@enron.com. Thanks, 	agreement
summarize: Group,  Just wanted to let you know that Arco (CARBGN_6_UNIT) will have 3mw that needs to be sold HE1-24 on both Friday and Saturday, SP15. They are prescheduled at 26mw, but they will be producing a total of 29mw. Thanks, 	Arco Schedule
summarize: Good morning, John, When you get a free minute, can you check to see if you have come up with any pricing on those winter deals we discussed last week? I appreciate your time. Thanks 	Winter pricing
summarize: Jeff - - -    Let me add to my best wishes for you and Rebecca that I conveyed the other night at Vallone's, my sincere hopes that the next post Enron-CEO phase of your life brings you personal happiness, fulfillment, fun and contentment. Although we often had different perspectives, my one-on-one sessions trying to get deals past you, while few in number, were some of the most stimulating and challenging I experienced here. I regret we never worked closely together - - you're the only really smart guy I've been unable to convince of/ demonstrate my value to in my working life. I think Ken Rice owes me for pissing you off and getting deselected to head the new US electricity efforts in '93! On a more somber note, I admired you for going over to Teeside last week to face the families. I can still remember vividly the faces, the destruction, the emotions in the hours after the San Juan Gas explosion in 1996. It was hard for awhile to get motivated to press ahead with the power/LNG project in the face of that tragedy and the distant thought that, gee, I'll be responsible for bringing the new facility to this island. Am I sure it won't kill people? If there was a catalyst or "straw" that tipped you across the line in asking how hard you're willing to fight just to keep doing the CEO job, instead of every other direction you could take your life, it wouldn't surprise me if the experience at Teeside was it. One changes, even if only subtly, after that kind of experience. Thanks for treating me civilly even when you were the most angry with the rest of EI. Good luck with your new marriage and the next phase of your life. 	Best Wishes
