What does Terry say about the garbage in New York? [SEP] Frank: Hi, Terry, you're just back from New York. Terry: Yes. Frank: It must be an exciting trip. Terry: Well, I've really seen lots of things. I saw the most spectacular view when I was crossing a bridge to Manhattan at dusk, and the skyscrapers were lit up producing a classic nighttime view of Manhattan. Frank: That's really beautiful. Terry: But that's not the whole picture. Some of the streets in New York are very rough. I saw large piles of garbage cans at the roadside, and graffiti all over garage doors and store shutters. Frank: I can't believe it. Terry: The garbage are tidily bagged and boxed, though. Frank: Did you stay in a hotel? Terry: Yes. The hotel we stayed at turned out to be fairly decent, though the room was small, with a tiny bathroom that was only about 3 feet larger than the bed. As I was inexperienced with tourist-area hotels, I was startled, I mean, the room was $129 a night. But at least the room was clean and the bed reasonably comfortable. Frank: What's your general impression of New York? Terry: Well, restaurants pack their tiny tables very tightly; grocery stores and bookstores have aisles that are narrow; the sidewalks are cluttered with newsstands, vendors and their carts, and places that aren't restrictively small, such as the lawns around the Natural History Museum, are full of people, so they're no escape. [SEP]  (A) Smelly. (B) Scattered. (C) Put in bags and boxes.	Put in bags and boxes.
Which would the woman like to apply for next year? [SEP] M: Good morning, Lucy. Can I help you? W: Good morning, sir. I'd like to talk with you about my studies for a minute, if I may. M: Certainly, come in and have a seat. W: Thank you. I have a record of my studies for last year. Would you like to see it? M: Yes, let me see now. You are studying mathematics, aren't you?. W: Yes, I am. But I'd like to apply for admission to the engineering college next year. M: I see. Have you asked your parents for their advice about this? W: Yes, I have. They think it is a good idea. M: Well, your record here has been very good. I don't think you will have much trouble. W: I hope not. Anyway, I am going to apply. And I'd like to ask you to write a recommendation for me, if it is not too much trouble. M: No trouble at all. I'd be glad to do it. Is there anything else? W: No, sir. I think that is all. Thank you very much. M: All right, Lucy. Good luck to you. W: Thank you, Good-bye. [SEP]  (A) Economics. (B) Engineering. (C) Science.	Engineering.
At what time must the passenger arrive at the airport for Flight NH906? [SEP] M: Miss, what time is Flight NH906 for New York due to depart? W: It leaves at 3:45. but you must check in one hour ahead of departure. [SEP]  (A) 2:45. (B) 1:15. (C) 3:45.	2:45.
What does the woman mean? [SEP] M: I'm going to the shop to buy some food for the next few days. W: Take care and wear more clothes. It's freezing outside. [SEP]  (A) She says he should take care of himself. (B) She asks him to buy more. (C) She says it is very cold outside.	She says it is very cold outside.
What does the woman mean? [SEP] M: That was a long jog! I'm all out of breath, and you look like you are not even tired. W: Well, I've been doing this every morning for the last ten years, you know... [SEP]  (A) She's worked hard to get fit. (B) She's more tired than she looks. (C) She's too busy to run in the morning.	She's worked hard to get fit.
What colour does the man like best? [SEP] W: Can I help you, sir? M: Yes, please. I'd like to have a pair of shoes. W: What size would you like, please? M: Size eleven. W: OK. What about this pair? M: Sorry, I don't like white. Have you got any other colors? W: Oh, yes. We have also got blue, brown and black. M: Can I have a look at the black ones? Black is my favourite colour. W: Sure. Here you are. M: They look nice. What's the price? W: Fifty dollars. M: May I try them on? W: Yes, please. M: OK. I'll take this pair. Here's the money. W: Thank you. [SEP]  (A) White. (B) Black. (C) Blue.	Black.
When does the school open on weekends? [SEP] W: Hello, School of English Studies. M: Hello, I saw your advertisement in the newspaper. Can you give me some information, please? W: Yes, of course. What would you like to know? M: Well, first, how long are the courses? W: They are 6 or 9 months long and the next course begins next Monday. M: How many students will there be in the class? Not too many, I hope. W: Usually, there are 15. We find that a good number. M: OK. Now, I saw the price of the course in the newspaper, but will I have to pay for anything else? W: Only for the textbook, which costs twelve pounds ninety-nine. M: I see. When can I come and pay? W: Well, the school is open from 8 am to 7 pm Monday to Friday and on Saturdays from 9 am to 1 pm. M: OK. I see. Well, thank you very much. Goodbye. [SEP]  (A) At 7:00 a.m.. (B) At 8:00 a.m.. (C) At 9:00 a.m..	At 8:00 a.m..
What do we learn about the house from the conversation? [SEP] W: Good afternoon, I'm calling to inquire about the four bedroom house you advertised in the newspaper. M: I am sorry, but it's already sold. [SEP]  (A) It's no longer available. (B) It's not as good as advertised. (C) It's being redecorated.	It's no longer available.
Where is the man going? [SEP] Passenger: Hey Taxi! Ah great. Thanks for pulling over. Driver: Where to? Passenger: Well, I'm going to the National Museum of Art, and .... Driver: Sure. Hop in. No problem. Hang on! Passenger: Uh. Excuse me. How long does it take to get there? Driver: Well, that all depends on the traffic, but it shouldn't take more than twenty minutes for the average driver. [Oh]. And I'm not average. I have driving down to an art, so we should be able to cruise through traffic and get there in less than fifteen minutes. Passenger: Okay. Uh, sorry for asking [Yeah?], but do you have any idea how much the fare will be? Driver: Oh, it shouldn't be more than 18 dollars ... not including a ... uh-hum ... a tip of course. Passenger: Oh, and by the way, do you know what time the museum closes? Driver: Well, I would guess around 6:00 O'clock. Passenger: Uh, do you have the time? Driver: Yeah. It's half past four. [Thanks] Uh, this IS your first time to the city, right? Passenger: Yeah. How did you know? Driver: Well, you can tell tourists from a mile away in this city because they walk down the street looking straight up at the skyscrapers. Passenger: Was it that obvious? Driver: Well ... Passenger: Oh, before I forget, can you recommend any good restaurants downtown that offer meals at a reasonable price? Driver: Umm ... Well, the Mexican restaurant, La Fajita, is fantastic. [Oh] It's not as inexpensive as other places I know, but the decor is very authentic, [Okay] and the portions are larger than most places I've been to. Passenger: Sounds great! How do I get there from the museum? Driver: Well, you can catch the subway right outside the museum. There are buses that run that way, but you would have to transfer a couple of times. And there are taxis too, but they don't run by the museum that often. Passenger: Okay. Thanks. [SEP]  (A) to a museum (B) to a movie theater (C) to a musical	to a museum
What does the woman like to do with her friends? [SEP] M: What shall we do this weekend? W: Do you have something special in mind? M: No. not really. I just thought it might be fun to do something new. W: Do something for a change, you mean? M: Yes, something different. W: I usually go shopping and have my hair cut during the weekend and you usually watch football matches on TV. M: Yes. you often have tea with your friends. And I sometimes play cards with my friends. We have seldom done anything together since we were married. W: Now I've got an idea. Why don't we go for a picnic this weekend? M: Good idea! I will choose the place and you can prepare the food. [SEP]  (A) Play cards. (B) Have tea. (C) Go Shopping.	Have tea.
What's the man's name? [SEP] Operator: Hello. This is the emergency 911 operator. Taxi Driver: Help. Help. Please help me! Operator: Yes sir. Please calm down and explain exactly what is happening. Taxi Driver: Calm down! My car is stalled on the freeway, I have a lady passenger, and she's going into labor. Operator: Now relax sir. Explain exactly where you are. Taxi Driver: I'm ... I'm in the southbound lane of the Lincoln Expressway, about 15 miles from the Washington Tunnel, and this lady isn't going to wait. Operator:Okay. What's your name sir and your passenger's? Taxi Driver: It's ... it's Bob, and I have no idea about the woman. She's in no condition to tell me. Operator: Okay, now what's the nearest landmark to your location? Pay careful attention. Taxi Driver: Umm, I see golden arches ... McDonalds. Operator: Okay, is there anyone else with you? Taxi Driver: No, and I've tried to get someone else to stop. [The sound of a bottle breaking.] Operator: Hey, what was that? [Ahhhh!] Taxi Driver: Ah, someone threw a bottle at me. How soon can someone get here? Operator: I've just dispatched an ambulance to your location. They should be there any second. Taxi Driver: Hey, is there anything I can do while we wait for the ambulance? Operator: Yes, uh, keep her calm and warm. Taxi Driver: Okay. Please hurry. Oh, they're too late. It's a boy! [SEP]  (A) Bill (B) Bob (C) Brad	Bob
What time is it,in Cairo? [SEP] W: I'll get to Cairo at 7:00 p.m. New York time. What time is it in Cairo? M: Let me see, it is 7 hours later in Cairo. [SEP]  (A) 2:00 a.m. (B) 12:00 noon. (C) 7:00 p.m.	2:00 a.m.
What is the woman? [SEP] M: Susan, I've got a few questions. Let's see. Can you type? W: No,I can't type. M: What about shorthand? W: I don't know. I've never tried. M: So you can't take shorthand and you can't type. What can you do, may I ask? W: Well, I can play the piano and the violin. M: Play the piano and the violin? W: Yes, and I can sing and dance. M: Susan, what are you doing here? W: I want a job. I want to work here. M: But you can't take shorthand, and you can't even type. W: No, of course I can't. I'm an actress. M: But I want a secretary. W: Is this the Grand Theater? M: No, of course not. It's the Grand Hotel. The Grand Theater is on the opposite street. [SEP]  (A) An actress. (B) A secretary. (C) A typist.	An actress.
Why does the man mention tigers and pandas? [SEP] M: Hi, Claire. How does it feel to be back on campus? W: Hi, Gee. Well, to tell you the truth, I have mixed feelings. M: Oh, why? W: I have this great summer job that I really hated to leave I worked at the wild life research center in Maryland. M: That makes sense for a genetic major. What did you do? Clean the cages? W: This is a wild life center, not a zoo. This place breeds endangered species and tries to prepare them for life in the wild. M: You mean the endangered species like the tiger and the panda? W: Well, endangered species, yes. But not tigers or pandas. I work with whooping cranes and sandhill cranes. I taught the baby crane how to eat and drink, and I help the vets to give medical check-ups. M: I can see it was hard to leave that job. But how did you teach a bird how to eat and drink? W: We covered ourselves up with cloth and used puppets made out of stuffed crones to show the baby chicks what to do. Then the chicks copied what the puppets did. M: Cloth? Puppets? Sounds like fun. W: It was. The cloth and puppets are the key tools. We all covered ourselves up, the scientists, the vets, the junior staff, everybody. You see, baby cranes will become attached to their caretakers. M: So if the caretaker is a person, the crane will stay in places where people are. W: Yeah. And their chances for survival aren't very good. But by covering ourselves and using cloth and puppets the chicks are more likely to seek out other birds rather than people. And their transition to the wild has a better chance of being successful. M: A chance of being successful? Hasn't this been done before? W: It's been done with sandhill cranes and everyone is optimistic about its work with whooping cranes too. M: If this works, it should increase the number of cranes in the wild. W: Yeah. It's exciting, isn't it? [SEP]  (A) He once had a job in a zoo. (B) They're familiar examples of endangered species. (C) He's interested in the genetics of mammals.	They're familiar examples of endangered species.
