,prefix,lr,bsz,dev_performance,test_performance
0,anli_64_100,0.5,8,0.3564768564768565,0.24297218932721498
1,anli_64_100,0.4,8,0.3610652421729545,0.29334259256239487
2,anli_64_100,0.3,8,0.26572993569897596,0.247048520000661
3,anli_64_100,0.2,8,0.34030402234622165,0.26065238606875235
4,anli_64_100_best,0.4,8,0.3610652421729545,0.29334259256239487
5,anli_64_13,0.5,8,0.34605722886169393,0.24516348908752428
6,anli_64_13,0.4,8,0.3941941310046731,0.276663050180367
7,anli_64_13,0.3,8,0.40439613964722043,0.07292312347702186
8,anli_64_13,0.2,8,0.4168212468193384,0.3185562270140219
9,anli_64_13_best,0.2,8,0.4168212468193384,0.3185562270140219
10,anli_64_21,0.5,8,0.3243496659565526,0.19077526049993473
11,anli_64_21,0.4,8,0.3277479723539181,0.19342346718480138
12,anli_64_21,0.3,8,0.3804179262487956,0.2675733108021769
13,anli_64_21,0.2,8,0.2962788012386501,0.16654163540885222
14,anli_64_21_best,0.3,8,0.3804179262487956,0.2675733108021769
15,anli_64_42,0.5,8,0.3933897075715455,0.23427697758054902
16,anli_64_42,0.4,8,0.4003117776702682,0.319713798664001
17,anli_64_42,0.3,8,0.36970828101847136,0.27981936918078587
18,anli_64_42,0.2,8,0.30586850803869653,0.18641374973800043
19,anli_64_42_best,0.4,8,0.4003117776702682,0.319713798664001
20,anli_64_87,0.5,8,0.3330563701531443,0.23251665025871351
21,anli_64_87,0.4,8,0.37750393081761,0.23257642036297618
22,anli_64_87,0.3,8,0.32285618952285616,0.2930408058928955
23,anli_64_87,0.2,8,0.3915308387358077,0.26577891915157875
24,anli_64_87_best,0.2,8,0.3915308387358077,0.26577891915157875
