question: What year was the Banská Akadémia founded?	1735
question: What is another speed that can also be reported by the camera?	SOS-based speed
question: Where were the use of advanced materials and techniques on display in Sumer?	Sumerian temples and palaces
question: Who is elected every even numbered year?	mayor
question: What was the purpose of top secret ICBM committee?	decide on the feasibility of building an ICBM large enough to carry a thermonuclear weapon
question: What conferences became a requirement after Vatican II?	National Bishop Conferences
question: Who does M fight with?	C
question: How many species of fungi have been found on Antarctica?	1150
question: After losing the battle of Guilford Courthouse, Cornawallis moved his troops where?	Virginia coastline
question: What is the Olympic Torch made from?	aluminum.
question: What TV station is the main public service broadcaster in Somalia?	Somali National Television
question: What kind of music does Sayat Nova play?	Armenian folk music
question: When did Ayurbarwada Buyantu Khan reign?	1311–1320
question: What drove Prussia away from renewing its alliance with Britain?	Prussians were angered by what they considered a British betrayal in 1762
question: How many civilians died in the attack?	Fourteen
question: Which city was the home of GE's first headquarters?	Schenectady
question: What was the name of Bostons first baseball team?	Red Stockings
question: When did Houston begin to regain its dependence on the oil industry?	2000s
question: Why did the Luftwaffe bomb the RAF Fighter Command?	to gain air superiority
question: What happens if the concepts are measured on the same scale?	they act as tradeoffs such, whereby to be more feminine one had to be less masculine and vice versa
question: How big is the Matthaei botanical garden?	300 acres
question: What does a DCT do?	spatial redundancy reduction
question: When was ZE Records founded?	1978
question: Who named Madonna the Greatest Music Video star ever?	MTV
question: Who convinced Sun Quan to make Nanjing his capital?	Liu Bei
question: What is Guam responsible for when goods both come in and leave?	operating its own customs and quarantine agency
question: Who is responsible for approving drugs in the United Kingdom?	Medicines and Healthcare Products Regulatory Agency
question: What did Europeans refer to the Ottoman empire as in the 19th century?	the "sick man"
question: What country did Eisenhower believe communists would conquer if they took over Guatemala?	Mexico
question: How does Darwin theorize that instincts have evolved in slave-making ants?	He thought it reasonable that species with an extreme dependency on slave workers had evolved in incremental steps.
question: What is one of the names the Greeks call their country?	Hellas
question: When did Tajiks start being part of the Soviet Army?	1939
