,prefix,lr,bsz,dev_performance,test_performance
0,glue-mrpc_16_100,0.5,8,0.0,0.0
1,glue-mrpc_16_100,0.4,8,0.6875,0.6127450980392157
2,glue-mrpc_16_100,0.3,8,0.6875,0.4632352941176471
3,glue-mrpc_16_100,0.2,8,0.6875,0.49754901960784315
4,glue-mrpc_16_100_best,0.4,8,0.6875,0.6127450980392157
5,glue-mrpc_16_13,0.5,8,0.71875,0.5490196078431373
6,glue-mrpc_16_13,0.4,8,0.75,0.48284313725490197
7,glue-mrpc_16_13,0.3,8,0.625,0.6127450980392157
8,glue-mrpc_16_13,0.2,8,0.65625,0.3872549019607843
9,glue-mrpc_16_13_best,0.4,8,0.75,0.48284313725490197
10,glue-mrpc_16_21,0.5,8,0.625,0.6004901960784313
11,glue-mrpc_16_21,0.4,8,0.71875,0.6421568627450981
12,glue-mrpc_16_21,0.3,8,0.75,0.6274509803921569
13,glue-mrpc_16_21,0.2,8,0.65625,0.6862745098039216
14,glue-mrpc_16_21_best,0.3,8,0.75,0.6274509803921569
15,glue-mrpc_16_42,0.5,8,0.59375,0.44607843137254904
16,glue-mrpc_16_42,0.4,8,0.6875,0.4583333333333333
17,glue-mrpc_16_42,0.3,8,0.625,0.29411764705882354
18,glue-mrpc_16_42,0.2,8,0.65625,0.5808823529411765
19,glue-mrpc_16_42_best,0.4,8,0.6875,0.4583333333333333
20,glue-mrpc_16_87,0.5,8,0.5,0.5784313725490197
21,glue-mrpc_16_87,0.4,8,0.625,0.4803921568627451
22,glue-mrpc_16_87,0.3,8,0.625,0.5098039215686274
23,glue-mrpc_16_87,0.2,8,0.625,0.4852941176470588
24,glue-mrpc_16_87_best,0.4,8,0.625,0.4803921568627451
