Monica confided in Cynthia that she had prepared an Emergency Evacuation Kit for the storm.  _ was impressed. (A) Monica (B) Cynthia	Cynthia
Rebecca had less grass in their yard than Elena because _ had more rabbits in their yard. (A) Rebecca (B) Elena	Rebecca
Erin has a lot of dry skin on their arms and legs and Angela does not, because _ has been using lotion to keep their skin soft. (A) Erin (B) Angela	Angela
Joel really enjoyed shopping and Hunter did not, therefore _ intended to be a personal shopper. (A) Joel (B) Hunter	Joel
The spouse of Logan cheated on him with Brett because _ always ignored her feelings. (A) Logan (B) Brett	Logan
Mary was is much worse health than Elena, because _ ate candy every day of the week. (A) Mary (B) Elena	Mary
Matthew used the blender in the kitchen a lot more often than Joel because _ loved drinking smoothies. (A) Matthew (B) Joel	Matthew
We threw out the toys and bought the child some books.  She was the wrong age for the _ . (A) toys (B) books	toys
It took Aaron a long time to finish his work compared to Leslie because _ is very hardworking. (A) Aaron (B) Leslie	Leslie
Monica was a big fan of art but Rachel was a sports fan. _ bought a ticket to the museum. (A) Monica (B) Rachel	Monica
Victoria was worried about Angela's stuffy nose, because _ began to observe constant sniffling and sneezing. (A) Victoria (B) Angela	Victoria
Eric had to make sure to stay close to bathrooms but not Kevin because _  did not have Giardiasis. (A) Eric (B) Kevin	Kevin
Megan loves grilling steaks but Patricia is a vegetarian. _ gobbles up all the steak. (A) Megan (B) Patricia	Megan
After Jessica found the injured squirrel she decided to put it in a cage instead of a shoe box, because the _ was smaller. (A) cage (B) shoe box	shoe box
Victoria gave Lindsey directions to the store even though _ already knew how to get to the one they were going to. (A) Victoria (B) Lindsey	Lindsey
I took my cat to a vet the cat was given drugs for a cold but the _ was too weak. (A) cold (B) drug	drug
Ian is an athlete and wants help from his coach Ryan, because _ should coach him to run faster. (A) Ian (B) Ryan	Ryan
Cynthia's takes prescription pills, but Monica does not, so _ is likely to be sober. (A) Cynthia (B) Monica	Monica
Nick goes to sleep earlier than Brett because _ goes to work earlier in the morning. (A) Nick (B) Brett	Nick
i replaced the potatoes with the green peas during my grocery shopping because the _ were expensive. (A) potatoes (B) green peas	potatoes
Cynthia wanted to tell Megan that she was pregnant, but _ was nervous to tell him. (A) Cynthia (B) Megan	Cynthia
Bailey took a pregnancy test and then went to a doctor's office, and the _ confirmed more accurately that she was pregnant. (A) pregnancy test (B) doctor's office	doctor's office
The man put the watch in the safe but not the bracelet because the _ was made of real gold. (A) watch (B) bracelet	watch
There was less corn than beans left because the hogs loved eating the _ . (A) corn (B) beans	corn
The young couple was furnishing their new home and decided to buy the drawer but not the dresser because the _ was out of reach. (A) drawer (B) dresser	dresser
Logan used his high end DSLR camera to take Kyle's picture because _ is a professional model. (A) Logan (B) Kyle	Kyle
I use peanuts in the Thai recipe but not the Mexican recipe since the ingredients in the _ harmonize with their flavor. (A) Thai recipe (B) Mexican recipe	Thai recipe
Megan gave the cedar scented candle to Natalie because _ disliked the smell of it. (A) Megan (B) Natalie	Megan
After much thought, Ryan decided that he would not join Nelson because _ hated picnics. (A) Ryan (B) Nelson	Ryan
The candy broke apart easily with just a blow on it. The _ is too weak. (A) candy (B) blow	candy
He thought the city was simple to drive through compared to the country, because the _ map had accurate directions. (A) city (B) country	city
Angela asked Tanya for her help in the college mid term project because _ has good grades. (A) Angela (B) Tanya	Tanya
